DATE,Site Name,Site #,Duplicate site? (Y/N),JD,CJD,MO,DAY,YR,TIME,Q (cfs),Staff Gage (ft),TEMP (?C),COND (microS/cm),DO (mg/L),PH,PSAT (%),TP (microg/L),PO4 (microg/L),NH4 (microg/L),NO2 (microg/L),NO3+NO2 (microg/L),TN (microg/L),SiO2 (microg/L),TSS (mg/L),Turbidity (NTU),Notes
27-Jan-16,NF Sprague R @ Ivory Pine,SR0140,NA,27,5503,1,27,2016,1210,90.51,1.48,2.69,74,11.9,7.56,101.3,70,39,9,0.5,32,194,32700,4.8,7.32,NA
01-Feb-16,Sycan R @ Drews Rd,SR0070,NA,32,5508,2,1,2016,1045,233,3.56,0.23,56,12.33,7.42,99.1,56,18,10,0.5,45,478,24300,7.6,7.42,NA
08-Feb-16,SF Sprague R @ Picnic Area,SR0050,NA,39,5515,2,8,2016,1030,30.75,1.02,1.28,77,12.17,7.18,99.3,38,18,12,0.5,8,167,32700,1.4,6.16,NA
08-Feb-16,NF Sprague R @ Ivory Pine,SR0140,NA,39,5515,2,8,2016,1310,92.89,1.54,4.07,69,11.6,7.58,102,60,39,12,0.5,29,176,32400,4.9,6.75,NA
09-Feb-16,Sprague R @ Godowa Rd,SR0060,NA,40,5516,2,9,2016,1230,313.15,1.76,7.52,91,10.33,7.8,99.7,66,42,15,0.5,49,258,32600,18.1,10.1,NA
09-Feb-16,Sycan R @ Drews Rd,SR0070,NA,40,5516,2,9,2016,1350,70.9,1.6,4.04,100,11.7,7.92,103.3,59,23,15,0.5,17,541,29100,2.5,7.1,NA
09-Feb-16,SF Sprague R @ Ivory Pine,SR0150,NA,40,5516,2,9,2016,956,127.96,1.44,1.73,81,11.69,7.5,97.1,62,24,15,0.5,14,369,29900,15.3,14.8,NA
10-Feb-16,Sprague R @ Lone Pine,SR0080,NA,41,5517,2,10,2016,930,426.53,2.06,4.93,120,9.95,7.38,90.2,82,45,18,0.5,50,390,32000,13.4,9.8,NA
10-Feb-16,Sprague R @ Power Plant,SR0090,NA,41,5517,2,10,2016,1335,477,2.06,5.78,123,10.67,7.81,98.8,72,48,19,1,58,363,32500,9.5,9.27,NA
17-Feb-16,Sycan R @ Drews Rd,SR0070,NA,48,5524,2,17,2016,1300,473.25,4.48,1.89,45,12.1,6.87,103.8,48,14,16,0.5,69,512,21600,10.4,8.53,NA
18-Feb-16,SF Sprague R @ Picnic Area,SR0050,NA,49,5525,2,18,2016,1005,96,1.6,2.44,73,11.72,7.81,102.4,35,16,10,0.5,10,196,32800,6.1,12.5,NA
18-Feb-16,Sprague R @ Godowa Rd,SR0060,NA,49,5525,2,18,2016,1050,556,3.58,5.82,80,9.89,7.74,94.5,71,36,14,0.5,32,309,31700,29.5,16.3,NA
18-Feb-16,Sprague R @ Lone Pine,SR0080,NA,49,5525,2,18,2016,1124,1180,3.67,4.15,70,10.14,7.49,92.8,79,36,16,0.5,35,515,26400,28.3,17.2,NA
18-Feb-16,Sprague R @ Power Plant,SR0090,NA,49,5525,2,18,2016,1150,1200,3.18,4.42,72,10.35,8.18,95.4,79,37,18,0.5,37,NA,26700,38.2,20.7,NA
22-Feb-16,SF Sprague R @ Ivory Pine,SR0150,NA,53,5529,2,22,2016,1107,172.51,1.82,3.35,78,11.42,7.57,99.3,44,18,10,0.5,10,270,31900,7.2,11.7,NA
23-Feb-16,SF Sprague R @ Picnic Area,SR0050,NA,54,5530,2,23,2016,953,50.21,1.24,1.01,79,12.57,7.84,103,33,16,11,0.5,8,156,34400,2.2,7.7,NA
23-Feb-16,Sprague R @ Godowa Rd,SR0060,NA,54,5530,2,23,2016,1200,380.21,2.5,6.38,86,10.51,7.89,99.2,57,34,13,0.5,33,228,34700,12,9.89,NA
24-Feb-16,Sycan R @ Drews Rd,SR0070,NA,55,5531,2,24,2016,927,263.51,3.18,2.19,58,11.28,6.93,95.4,48,9,12,0.5,18,568,22000,2.9,7.2,NA
24-Feb-16,Sprague R @ Lone Pine,SR0080,NA,55,5531,2,24,2016,1140,806.89,3.08,4.49,89,10.49,7.59,94.4,63,30,15,0.5,37,407,30900,12.1,10.7,NA
25-Feb-16,Sprague R @ Power Plant,SR0090,NA,56,5532,2,25,2016,1030,730.04,2.56,4.66,89,10.59,7.47,95.6,67,34,19,0.5,40,431,30900,12.9,11.6,NA
09-Mar-16,Sycan R @ Drews Rd,SR0070,NA,69,5545,3,9,2016,1011,596.3,4.91,2.36,54,11.74,7.39,100.9,51,10,16,0.5,29,701,23500,7.1,9.84,NA
09-Mar-16,Sprague R @ Lone Pine,SR0080,NA,69,5545,3,9,2016,1310,1813.84,5.59,3.88,75,9.89,7.27,88.5,94,43,23,1,39,603,27900,33.2,19.6,NA
10-Mar-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,70,5546,3,10,2016,1500,152,1.33,3.82,45,11.3,7.68,100.9,41,26,9,0.5,12,140,28000,3.2,4.23,NA
10-Mar-16,SF Sprague R @ Picnic Area,SR0050,NA,70,5546,3,10,2016,1410,130,1.84,5.06,68,11.24,7.72,103.8,43,16,9,0.5,10,189,34100,5.6,8.76,NA
10-Mar-16,NF Sprague R @ Ivory Pine,SR0140,NA,70,5546,3,10,2016,1322,NA,3.4,4.86,59,10.94,7.32,100.5,60,30,15,0.5,19,245,32500,19.6,11.2,NA
10-Mar-16,SF Sprague R @ Ivory Pine,SR0150,NA,70,5546,3,10,2016,1038,373.84,3.37,4.83,73,10.7,7.71,98.3,51,22,13,0.5,10,319,31600,14.3,15.1,NA
15-Mar-16,Sprague R @ Godowa Rd,SR0060,NA,75,5551,3,15,2016,1412,1320,5.09,4.29,76,9.65,7.66,86.4,100,59,23,1,44,480,30500,19.3,20.4,NA
15-Mar-16,NF Sprague R @ Ivory Pine,SR0140,NA,75,5551,3,15,2016,1149,NA,3.85,2.65,60,11.21,7.11,96,65,29,13,0.5,24,261,35000,19.3,11.6,NA
15-Mar-16,SF Sprague R @ Ivory Pine,SR0150,NA,75,5551,3,15,2016,1214,460.46,4.19,2.92,71,10.87,7.48,93.8,105,52,18,1,55,752,28000,16.5,20.8,NA
17-Mar-16,Sprague R @ Power Plant,SR0090,NA,77,5553,3,17,2016,945,2159.85,4.4,5.04,82,9.8,7.22,89.7,105,52,19,0.5,37,590,29900,24.6,20.2,NA
21-Mar-16,Sprague R @ Lone Pine,SR0080,NA,81,5557,3,21,2016,1025,1429.75,4.9,8.06,89,8.81,7.32,87.9,70,33,16,0.5,23,469,30600,13.1,8.69,NA
21-Mar-16,Sprague R @ Power Plant,SR0090,NA,81,5557,3,21,2016,1410,1471.15,3.81,8.47,90,9.03,7.42,91,79,37,15,0.5,22,503,30600,14.8,11.2,NA
22-Mar-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,82,5558,3,22,2016,1210,190.29,1.5,2.89,44,11.54,7.69,100.3,39,22,9,0.5,11,118,27400,2.6,3.31,NA
22-Mar-16,SF Sprague R @ Picnic Area,SR0050,NA,82,5558,3,22,2016,1011,164.73,2.04,3.05,66,11.45,7.68,100.1,38,14,8,0.5,10,180,33700,6.8,8.2,NA
22-Mar-16,NF Sprague R @ Ivory Pine,SR0140,NA,82,5558,3,22,2016,1350,NA,3.7,4.18,55,11.22,7.79,101,55,25,13,0.5,15,220,31800,15.7,7.73,NA
23-Mar-16,Sprague R @ Godowa Rd,SR0060,NA,83,5559,3,23,2016,1315,708,4.22,6.54,78,10.41,7.5,98.4,62,29,15,0.5,21,259,34900,13.6,9.59,NA
23-Mar-16,Sycan R @ Drews Rd,SR0070,NA,83,5559,3,23,2016,1400,524,4.37,4.48,59,11.82,7.42,106.1,41,9,12,0.5,13,552,27300,3.3,5.68,NA
23-Mar-16,SF Sprague R @ Ivory Pine,SR0150,NA,83,5559,3,23,2016,1030,NA,3.06,3.82,77,11.25,7.48,99.2,44,18,11,0.5,12,270,33300,11,11.1,NA
04-Apr-16,Sprague R @ Lone Pine,SR0080,NA,95,5571,4,4,2016,1020,831.11,3.4,11.22,81,8.5,7.48,90.2,61,31,10,0.5,15,329,30200,10.3,6.26,NA
04-Apr-16,Sprague R @ Power Plant,SR0090,NA,95,5571,4,4,2016,1445,852,2.7,13.29,86,9.04,7.71,100.5,79,37,11,0.5,16,362,31300,12.1,6.98,NA
05-Apr-16,Sprague R @ Godowa Rd,SR0060,NA,96,5572,4,5,2016,1147,617,4.38,8.94,64,9.81,7.53,97.7,58,26,8,0.5,17,222,29600,22.3,11.1,NA
05-Apr-16,Sycan R @ Drews Rd,SR0070,NA,96,5572,4,5,2016,1024,202.58,3.02,10.28,77,9.15,7.52,94.3,49,13,10,0.5,16,534,28700,3.4,3.96,NA
05-Apr-16,NF Sprague R @ Ivory Pine,SR0140,NA,96,5572,4,5,2016,1245,NA,3.7,5.6,47,11.33,7.49,103.8,62,27,13,0.5,10,201,26800,14.9,8.2,NA
07-Apr-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,98,5574,4,7,2016,1330,348,2.02,5.66,37,10.55,6.83,97.8,39,19,8,0.5,11,137,23800,NA,4.27,NA
07-Apr-16,SF Sprague R @ Picnic Area,SR0050,NA,98,5574,4,7,2016,950,223.74,2.3,4.89,55,10.91,6.94,99.2,52,17,11,0.5,15,250,30500,15.3,8.77,NA
07-Apr-16,SF Sprague R @ Ivory Pine,SR0150,NA,98,5574,4,7,2016,1150,271.38,3,8.72,62,10.08,7.39,101,57,18,9,0.5,11,287,31600,31.5,14.8,NA
18-Apr-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,109,5585,4,18,2016,1140,308,1.8,5.23,38,10.91,6.29,99.9,35,18,13,0.5,11,113,24600,3,2.72,NA
18-Apr-16,SF Sprague R @ Picnic Area,SR0050,NA,109,5585,4,18,2016,1100,198,2.24,6.34,55,10.74,6.66,101.1,37,16,11,0.5,11,134,30300,7.2,4.82,NA
18-Apr-16,Sprague R @ Godowa Rd,SR0060,NA,109,5585,4,18,2016,1255,601,3.8,12.02,65,9.19,7.08,99.1,53,30,14,0.5,17,181,30000,11.2,7.33,NA
18-Apr-16,Sycan R @ Drews Rd,SR0070,NA,109,5585,4,18,2016,1300,253.84,4.38,13.69,61,9.15,7.44,102.5,50,17,13,0.5,10,537,26800,3.5,4.26,NA
18-Apr-16,Sprague R @ Lone Pine,SR0080,NA,109,5585,4,18,2016,1120,1306.44,4.73,12.21,67,8.32,7.17,90.2,60,31,14,0.5,9,372,28700,7.9,6.98,NA
18-Apr-16,Sprague R @ Power Plant,SR0090,NA,109,5585,4,18,2016,915,1226.32,3.36,11.65,70,8.64,7.14,92.4,69,32,14,0.5,10,408,29400,11.6,8.69,NA
02-May-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,123,5599,5,2,2016,1230,201.07,1.9,7.36,42,10.55,7.22,102.3,32,22,10,0.5,10,104,25600,1.5,1.74,NA
02-May-16,SF Sprague R @ Picnic Area,SR0050,NA,123,5599,5,2,2016,1047,120.75,1.7,7.79,59,10.61,7.27,104.1,30,16,7,0.5,9,120,32000,NA,3.13,NA
02-May-16,NF Sprague R @ Ivory Pine,SR0140,NA,123,5599,5,2,2016,1350,209.79,2.7,10.5,51,10.05,7.28,105.3,49,29,8,0.5,9,155,27900,7.2,4.2,NA
03-May-16,Sprague R @ Godowa Rd,SR0060,NA,124,5600,5,3,2016,1353,406,2.51,12.79,76,9.59,7.89,105.8,53,36,16,0.5,20,221,31400,8.1,5.65,NA
03-May-16,Sycan R @ Drews Rd,SR0070,NA,124,5600,5,3,2016,1243,228.99,3.14,14.28,67,9.1,7.67,103.7,40,15,10,0.5,12,472,27800,2.4,2.37,NA
03-May-16,Sprague R @ Lone Pine,SR0080,NA,124,5600,5,3,2016,1300,729.3,3.06,13.63,79,8.4,7.55,94.5,53,31,12,0.5,10,309,29300,5.8,4.37,NA
03-May-16,Sprague R @ Power Plant,SR0090,NA,124,5600,5,3,2016,945,743.75,2.6,13.39,79,8.94,7.67,99.9,57,34,12,0.5,12,308,29600,7.2,4.94,NA
03-May-16,SF Sprague R @ Ivory Pine,SR0150,NA,124,5600,5,3,2016,1050,128.28,1.6,10.42,74,9.93,7.68,103.8,53,26,11,0.5,11,323,32600,12.3,6.25,NA
16-May-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,137,5613,5,16,2016,1210,226.7,1.66,7.99,40,10.37,7.7,102.1,32,21,6,0.5,11,105,23600,2.3,1.62,NA
16-May-16,SF Sprague R @ Picnic Area,SR0050,NA,137,5613,5,16,2016,1042,112.22,1.74,8.65,57,10.21,7.69,102.1,30,18,7,0.5,10,103,29400,5.1,3.42,NA
16-May-16,NF Sprague R @ Ivory Pine,SR0140,NA,137,5613,5,16,2016,1324,204.54,2.78,11.11,51,10.06,7.55,106.7,45,29,7,0.5,9,136,25500,5.5,3.78,NA
18-May-16,Sprague R @ Lone Pine,SR0080,NA,139,5615,5,18,2016,855,564.13,2.59,15.16,85,8.28,7.15,96.1,57,35,8,0.5,4,309,29500,4.9,3.51,NA
18-May-16,Sprague R @ Power Plant,SR0090,NA,139,5615,5,18,2016,1107,579.76,2.3,17.15,87,9.1,8.14,110.1,58,37,6,0.5,4,303,30200,5.3,3.76,NA
02-Jun-16,SF Sprague R @ Picnic Area,SR0050,NA,154,5630,6,2,2016,855,55,1.31,11.47,72,9.26,7.41,99.5,39,22,8,0.5,9,108,34500,5.2,2.93,NA
02-Jun-16,Sycan R @ Drews Rd,SR0070,NA,154,5630,6,2,2016,940,88,2.7,18.06,81,7.1,7.47,88,43,18,6,0.5,12,476,27200,1,1.23,NA
02-Jun-16,Sprague R @ Lone Pine,SR0080,NA,154,5630,6,2,2016,935,338.85,1.7,19.39,96,7.68,8.04,97.8,54,33,9,0.5,8,290,30200,2.3,2.44,NA
02-Jun-16,Sprague R @ Power Plant,SR0090,NA,154,5630,6,2,2016,800,374.72,1.98,19.91,92,8.34,8.36,113.6,78,34,7,0.5,9,275,29500,3.2,2.34,NA
13-Jun-16,Sprague R @ Godowa Rd,SR0060,NA,165,5641,6,13,2016,1235,397,1.68,18.75,102,10.4,8.51,132,61,40,7,0.5,4,167,34700,6.8,4.31,NA
13-Jun-16,Sycan R @ Drews Rd,SR0070,NA,165,5641,6,13,2016,1159,50,2.16,19.26,95,9.69,8.34,122.7,57,21,8,0.5,13,509,30600,NA,1.15,NA
13-Jun-16,Sprague R @ Lone Pine,SR0080,NA,165,5641,6,13,2016,1329,224,1.28,19.63,109,9.51,8.76,121.3,57,35,8,0.5,4,274,31300,2.4,1.71,NA
13-Jun-16,Sprague R @ Power Plant,SR0090,NA,165,5641,6,13,2016,1420,247,1.79,20.58,109,9.81,8.97,127.5,59,38,9,0.5,4,286,30500,2.1,1.9,NA
15-Jun-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,167,5643,6,15,2016,1155,88,0.98,7.85,50,10.08,7.71,99.4,37,30,8,0.5,4,73,27700,2.1,1.08,NA
15-Jun-16,SF Sprague R @ Picnic Area,SR0050,NA,167,5643,6,15,2016,1035,33.89,1.08,9.55,82,9.73,7.5,99.9,38,24,11,0.5,8,119,35400,3,2.19,NA
15-Jun-16,NF Sprague R @ Ivory Pine,SR0140,NA,167,5643,6,15,2016,1300,67.38,1.3,11.17,72,9.74,7.72,103.9,54,34,7,0.5,4,104,31500,2.9,2.42,NA
15-Jun-16,SF Sprague R @ Ivory Pine,SR0150,NA,167,5643,6,15,2016,1400,38.31,0.4,13.57,128,8.54,7.64,96.4,78,52,10,0.5,4,417,37300,4.5,3.48,NA
27-Jun-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,179,5655,6,27,2016,1220,69.3,0.86,13.43,55,9.15,7.2,101.9,41,32,3,0.5,11,80,29400,2.3,1.26,NA
27-Jun-16,SF Sprague R @ Picnic Area,SR0050,NA,179,5655,6,27,2016,1100,29.04,1,16.12,86,9.02,7.4,106.5,42,29,8,0.5,15,156,37200,3.1,2.46,NA
27-Jun-16,NF Sprague R @ Ivory Pine,SR0140,NA,179,5655,6,27,2016,1405,67.58,1.32,18.8,75,9.62,7.94,120.1,54,37,3,0.5,8,114,32000,2.7,2.44,NA
28-Jun-16,Sprague R @ Godowa Rd,SR0060,NA,181,5657,6,29,2016,907,173.35,1.48,20.14,100,7.77,7.93,99.6,61,41,7,0.5,4,183,33900,3.4,3.08,NA
28-Jun-16,Sycan R @ Drews Rd,SR0070,NA,180,5656,6,28,2016,955,36.96,1.48,20.59,96,8.08,7.86,104.7,44,16,3,0.5,9,489,26600,1.2,1.07,NA
28-Jun-16,SF Sprague R @ Ivory Pine,SR0150,NA,180,5656,6,28,2016,927,32.68,0.4,20.41,125,6.42,7.31,82.6,99,65,6,0.5,11,584,39300,4.4,4.11,NA
29-Jun-16,Sprague R @ Lone Pine,SR0080,NA,181,5657,6,29,2016,924,205.23,1.08,22.39,108,6.64,8.54,89.1,43,28,7,0.5,4,304,29700,1.9,1.53,NA
29-Jun-16,Sprague R @ Power Plant,SR0090,NA,181,5657,6,29,2016,845,211.5,1.67,22.31,114,7.64,8.71,102.2,58,28,10,0.5,4,381,28900,3.1,1.18,NA
11-Jul-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,193,5669,7,11,2016,1109,63.53,0.84,8.83,57,10.02,7.24,100.7,42,34,3,0.5,12,50,29400,1.8,NA,NA
11-Jul-16,SF Sprague R @ Picnic Area,SR0050,NA,193,5669,7,11,2016,924,22.36,0.9,10.52,92,9.75,7.24,102,41,27,6,0.5,8,91,37200,0.5,1.34,NA
11-Jul-16,NF Sprague R @ Ivory Pine,SR0140,NA,193,5669,7,11,2016,1256,61.37,1.3,14.23,76,10.05,7.8,114.4,49,35,6,0.5,4,115,32300,2.3,1.92,NA
12-Jul-16,Sprague R @ Godowa Rd,SR0060,NA,194,5670,7,12,2016,1120,168.8,1.36,17.7,99,9.43,8.33,115.5,49,35,3,0.5,9,132,33300,3.6,3.29,NA
12-Jul-16,Sycan R @ Drews Rd,SR0070,NA,194,5670,7,12,2016,1249,15.14,1.18,19.38,118,11.71,8.75,148.5,48,26,3,0.5,43,341,27200,0.5,1.1,NA
12-Jul-16,SF Sprague R @ Ivory Pine,SR0150,NA,194,5670,7,12,2016,942,26.91,0.34,17.41,149,7.13,7.46,86.7,60,31,6,0.5,9,461,36800,2.2,2.87,NA
14-Jul-16,Sprague R @ Lone Pine,SR0080,NA,196,5672,7,14,2016,955,177.87,1.04,20.45,111,7.85,8.81,101.6,46,11,3,0.5,9,214,26500,1,1.22,NA
14-Jul-16,Sprague R @ Power Plant,SR0090,NA,196,5672,7,14,2016,1158,188.39,1.58,21.93,109,9.92,9.15,132.2,41,18,3,0.5,4,247,24500,1.9,NA,NA
25-Jul-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,207,5683,7,25,2016,1138,51.85,0.76,11.76,57,9.35,7.81,101.3,48,34,9,0.5,16,75,28800,2.4,1.37,NA
25-Jul-16,SF Sprague R @ Picnic Area,SR0050,NA,207,5683,7,25,2016,1022,14.54,0.78,16.35,97,9.01,7.35,107.2,41,25,6,0.5,9,93,36200,1.1,1.24,NA
25-Jul-16,NF Sprague R @ Ivory Pine,SR0140,NA,207,5683,7,25,2016,1258,51.89,1.16,19.51,78,9.36,7.6,118.8,56,37,8,0.5,4,122,31600,3.7,2.93,NA
26-Jul-16,Sprague R @ Godowa Rd,SR0060,NA,208,5684,7,26,2016,1100,145.93,1.14,19.52,102,9.16,8.18,116.5,54,36,6,0.5,4,133,32800,3.8,2.46,NA
26-Jul-16,Sycan R @ Drews Rd,SR0070,NA,208,5684,7,26,2016,1315,9.47,0.9,23.64,129,12.25,8.93,168.5,46,26,10,0.5,46,310,25400,1,1.04,NA
26-Jul-16,SF Sprague R @ Ivory Pine,SR0150,NA,208,5684,7,26,2016,954,14.14,0.02,20.5,151,5.85,7.31,75.8,134,94,11,0.5,4,536,37100,19.2,3.44,NA
27-Jul-16,Sprague R @ Lone Pine,SR0080,NA,209,5685,7,27,2016,902,143.85,0.8,23.05,114,4.48,8.22,61,30,11,9,0.5,4,260,23400,1.2,1.4,NA
27-Jul-16,Sprague R @ Power Plant,SR0090,NA,209,5685,7,27,2016,1037,149.89,1.4,22.83,109,9,8.49,121.8,49,18,14,0.5,4,249,19700,1.9,1.32,NA
08-Aug-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,221,5697,8,8,2016,1130,46.37,0.74,9.73,57,9.79,7.61,100.9,54,40,6,0.5,18,92,30000,1.8,0.57,NA
08-Aug-16,SF Sprague R @ Picnic Area,SR0050,NA,221,5697,8,8,2016,1000,12.64,0.72,14.19,99,9.25,7.18,105.5,36,23,8,0.5,10,104,36800,1.2,0.98,NA
08-Aug-16,NF Sprague R @ Ivory Pine,SR0140,NA,221,5697,8,8,2016,1230,57.63,1.2,16.06,90,9.12,7.67,108.3,67,44,6,0.5,9,139,33500,15.6,2.2,NA
09-Aug-16,Sprague R @ Godowa Rd,SR0060,NA,222,5698,8,9,2016,1138,146.11,1.16,17.16,103,9.44,8.44,115.1,57,37,6,0.5,9,132,33900,5.3,2.69,NA
09-Aug-16,Sycan R @ Drews Rd,SR0070,NA,222,5698,8,9,2016,1330,9.03,0.84,19.69,125,12.85,9.13,164.4,37,21,3,0.5,36,237,24600,1.7,0.9,NA
09-Aug-16,SF Sprague R @ Ivory Pine,SR0150,NA,222,5698,8,9,2016,1008,6.07,-0.18,15.91,183,7.7,7.84,91.2,55,25,7,0.5,11,475,35900,2,3.25,NA
10-Aug-16,Sprague R @ Lone Pine,SR0080,NA,223,5699,8,10,2016,900,135.67,0.76,18.8,113,5.56,8.42,69.8,53,32,9,0.5,12,257,24400,1.6,1.64,NA
10-Aug-16,Sprague R @ Power Plant,SR0090,NA,223,5699,8,10,2016,1021,136.09,1.3,19,113,9.36,8.63,118.1,39,22,9,0.5,14,266,21900,1.4,1.38,NA
22-Aug-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,235,5711,8,22,2016,1230,46.23,1.4,10.03,58,9.78,7.57,101.3,51,41,8,0.5,20,76,30100,2,1.13,NA
22-Aug-16,SF Sprague R @ Picnic Area,SR0050,NA,235,5711,8,22,2016,1330,10.26,0.68,17.76,101,9.77,8.3,120,42,23,8,0.5,4,114,34500,1.3,1.7,NA
22-Aug-16,NF Sprague R @ Ivory Pine,SR0140,NA,235,5711,8,22,2016,1048,66.3,1.28,14.53,76,9.07,7.3,104,54,40,11,0.5,4,87,31500,3,2.56,NA
22-Aug-16,SF Sprague R @ Ivory Pine,SR0150,NA,235,5711,8,22,2016,1148,7.46,-0.14,16.91,140,8.07,7.63,97.5,77,47,11,0.5,4,352,32800,2.5,5.9,NA
23-Aug-16,Sprague R @ Godowa Rd,SR0060,NA,236,5712,8,23,2016,1330,139.4,1.13,18.4,96,10.36,8.35,129.7,54,37,6,0.5,8,131,32500,14.3,3.91,NA
23-Aug-16,Sycan R @ Drews Rd,SR0070,NA,236,5712,8,23,2016,1050,10.43,0.82,16.21,128,9.28,8.47,110.2,38,19,7,0.5,39,227,23500,1.5,1.46,NA
23-Aug-16,Sprague R @ Lone Pine,SR0080,NA,236,5712,8,23,2016,1023,147.89,0.86,18.49,112,6.97,8.29,86.9,53,30,11,0.5,13,254,28100,1.7,1.61,NA
23-Aug-16,Sprague R @ Power Plant,SR0090,NA,236,5712,8,23,2016,950,171.5,1.44,18.45,108,8.12,8.21,101.1,49,26,13,0.5,14,273,25300,2.1,1.92,NA
06-Sep-16,Sprague R @ Lone Pine,SR0080,NA,250,5726,9,6,2016,1217,156.82,0.9,16.39,106,9.56,8.81,114.2,38,21,11,0.5,8,190,27100,1.9,1.22,NA
06-Sep-16,Sprague R @ Power Plant,SR0090,NA,250,5726,9,6,2016,1054,169.05,1.44,15.69,107,9.76,8.75,114.9,46,20,12,0.5,4,204,24300,1.3,1.52,NA
08-Sep-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,252,5728,9,8,2016,1131,29,1.25,7.83,57,10.3,8.18,101.3,60,41,8,0.5,17,62,30000,2.1,1.23,NA
08-Sep-16,SF Sprague R @ Picnic Area,SR0050,NA,252,5728,9,8,2016,1105,11,0.71,11.91,100,10.02,8.11,108.6,29,17,10,0.5,4,89,36400,1.8,1.16,NA
08-Sep-16,NF Sprague R @ Ivory Pine,SR0140,NA,252,5728,9,8,2016,1151,NA,1.2,11.86,80,9.8,7.81,106,49,36,11,0.5,4,86,32400,3.3,2.34,NA
08-Sep-16,SF Sprague R @ Ivory Pine,SR0150,NA,252,5728,9,8,2016,1210,NA,-0.08,16.49,149,8.64,7.8,103.4,57,34,14,0.5,9,267,34600,6.3,6.92,NA
19-Sep-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,263,5739,9,19,2016,1100,44.04,1.28,8.14,57,10.25,7.51,101.4,55,43,6,0.5,17,68,30400,1.2,1.07,NA
19-Sep-16,SF Sprague R @ Picnic Area,SR0050,NA,263,5739,9,19,2016,1020,11.35,0.7,12.64,102,9.61,7.72,105.5,38,19,8,0.5,8,106,36600,1.2,1.27,NA
19-Sep-16,NF Sprague R @ Ivory Pine,SR0140,NA,263,5739,9,19,2016,1122,67.66,1.3,12.49,82,9.35,7.54,102.4,58,41,8,0.5,4,110,33200,2.6,2.43,NA
19-Sep-16,SF Sprague R @ Ivory Pine,SR0150,NA,263,5739,9,19,2016,1140,11.44,-0.03,16.26,167,7.73,7.68,91.9,106,52,21,0.5,16,718,38000,56,25.3,NA
20-Sep-16,Sprague R @ Godowa Rd,SR0060,NA,264,5740,9,20,2016,1118,163.23,1.1,14.37,102,9.08,8.09,103.7,54,41,3,0.5,10,123,33400,4,3.39,NA
20-Sep-16,Sycan R @ Drews Rd,SR0070,NA,264,5740,9,20,2016,1103,11.95,0.8,13.49,124,9.02,8.06,101,38,22,10,0.5,75,243,24500,1.2,1.46,NA
20-Sep-16,Sprague R @ Lone Pine,SR0080,NA,264,5740,9,20,2016,1029,145.67,0.82,15.25,108,8.19,8.34,95.3,39,22,3,0.5,4,186,28600,0.5,1.62,NA
20-Sep-16,Sprague R @ Power Plant,SR0090,NA,264,5740,9,20,2016,953,166.33,1.44,15.1,104,12.2,8.51,106.7,36,21,7,0.5,4,185,25300,1.2,1.92,NA
03-Oct-16,NF Sprague R @ FS 3411 Rd,SR0040,NA,277,5753,10,3,2016,1100,46.99,1.36,5.42,58,10.7,6.94,99.6,57,43,3,0.5,14,51,30100,1.7,0.95,NA
03-Oct-16,SF Sprague R @ Picnic Area,SR0050,NA,277,5753,10,3,2016,1030,12.9,0.76,6.3,99,10.64,7.56,101.2,NA,24,3,0.5,8,79,36500,0.5,NA,NA
03-Oct-16,NF Sprague R @ Ivory Pine,SR0140,NA,277,5753,10,3,2016,1125,65.64,1.26,6.05,73,10.56,7.26,99.9,50,36,7,0.5,4,56,30900,1.4,1.77,NA
04-Oct-16,Sprague R @ Godowa Rd,SR0060,NA,278,5754,10,4,2016,1111,160.99,1.1,10.02,93,9.48,7.95,98.9,55,38,11,0.5,19,99,33100,2.3,2.64,NA
04-Oct-16,Sycan R @ Drews Rd,SR0070,NA,278,5754,10,4,2016,1324,11.7,0.84,10.48,124,10.77,8.05,113.5,45,27,14,0.5,43,200,27400,1,1.21,NA
04-Oct-16,SF Sprague R @ Ivory Pine,SR0150,NA,278,5754,10,4,2016,954,14.24,0,7.02,122,9.29,7.1,90.1,57,32,8,0.5,9,297,35700,7.7,6.17,NA
05-Oct-16,Sprague R @ Lone Pine,SR0080,NA,279,5755,10,5,2016,925,181.78,1,8.72,108,9.31,7.67,94.1,46,28,6,0.5,8,142,30400,0.5,1.79,NA
05-Oct-16,Sprague R @ Power Plant,SR0090,NA,279,5755,10,5,2016,1135,196.74,1.52,9.5,106,10.27,8.25,105.7,48,27,8,0.5,8,157,28400,1.2,1.73,NA
