DATE,Site Name,Site #,Duplicate site? (Y/N),JD,CJD,MO,DAY,YR,TIME,ZMAX,SECCHI,Z,LIGHT,TEMP (?C),COND(microS/cm),DO (mg/L),PH,PSAT (%),ORP,TP (microg/L),PO4 (microg/L),NH4 (microg/L),NO2 (microg/L),NO3+NO2 (microg/L),TN (microg/L),SiO2 (microg/L),CHLA (microg/L),PHAE (microg/L),Notes
07/16/12,UKL @ North Buck Island,KL0003,NA,198,8233,7,16,2012,1040,1.9,0.69,0,1866,20.05,133,9.44,10.19,120,103.2,127,18,38,1,10,1710,20800,148,0,NA
07/16/12,UKL @ North Buck Island,KL0003,NA,198,8233,7,16,2012,1040,1.9,0.69,1,98.13,20.19,131,8.9,10.15,114,110.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ North Buck Island,KL0003,NA,198,8233,7,16,2012,1040,1.9,0.69,1.7,12.62,20.16,129,8.52,10.12,109,107.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Pelican Marina,KL0002,NA,198,8233,7,16,2012,945,2.05,0.07,-1,1993.886082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Pelican Marina,KL0002,NA,198,8233,7,16,2012,945,2.05,0.07,0,1255,22.21,143,9.9,10.36,132,101.4,228,51,24,1,9,2800,22800,281,0,NA
07/16/12,UKL @ Pelican Marina,KL0002,NA,198,8233,7,16,2012,945,2.05,0.07,1,20.46,21.64,133,7.59,10.22,100,107.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Pelican Marina,KL0002,NA,198,8233,7,16,2012,945,2.05,0.07,1.8,2.62,21.53,130,6.88,10.15,90,87.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Shoal Water Bay,KL0007,NA,198,8233,7,16,2012,1300,2.4,0.55,-1,1317.940181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Shoal Water Bay,KL0007,NA,198,8233,7,16,2012,1300,2.4,0.55,0,678,23.39,148,13.59,10.33,185,115.3,187,54,61,1,9,2280,21200,235,0,NA
07/16/12,UKL @ Shoal Water Bay,KL0007,NA,198,8233,7,16,2012,1300,2.4,0.55,1,6.26,22.3,132,9.94,10.08,133,125.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Shoal Water Bay,KL0007,NA,198,8233,7,16,2012,1300,2.4,0.55,2,0.38,21.32,126,7.36,9.88,96,136.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Wocus Bay,KL0004,NA,198,8233,7,16,2012,1110,1.72,0.43,-1,2447.603194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Wocus Bay,KL0004,NA,198,8233,7,16,2012,1110,1.72,0.43,0,1522,22.25,153,11.86,10.46,158,87.7,278,47,31,1,9,3710,23500,364,0,NA
07/16/12,UKL @ Wocus Bay,KL0004,NA,198,8233,7,16,2012,1110,1.72,0.43,1,0.44,21.12,133,8.07,10.19,105,103.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/16/12,UKL @ Wocus Bay,KL0004,NA,198,8233,7,16,2012,1110,1.72,0.43,1.6,0.14,20.99,111,0.26,8.53,3,-121.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,Agency Lake North,KL0011,NA,212,8247,7,30,2012,1533,1.95,1.95,-1,2068.579647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,Agency Lake North,KL0011,NA,212,8247,7,30,2012,1533,1.95,1.95,0,1462,24.73,118,4.05,8.46,57,170.7,204,161,99,5,170,1050,32300,11,0,NA
07/30/12,Agency Lake North,KL0011,NA,212,8247,7,30,2012,1533,1.95,1.95,1,286,21.66,118,3.25,7.96,43,189.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,Agency Lake North,KL0011,NA,212,8247,7,30,2012,1533,1.95,1.95,1.7,34.08,21.05,116,3.03,7.85,39,189.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,Agency Lake South,KL0010,NA,212,8247,7,30,2012,1500,1.4,1.33,-1,2357.477073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,Agency Lake South,KL0010,NA,212,8247,7,30,2012,1500,1.4,1.33,0,1940,26.55,122,10.67,9.67,154,147,261,181,73,3,46,1410,31700,21,1,NA
07/30/12,Agency Lake South,KL0010,NA,212,8247,7,30,2012,1500,1.4,1.33,1,215.2,20.39,116,6.45,9.33,83,167.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,Agency Lake South,KL0010,NA,212,8247,7,30,2012,1500,1.4,1.33,1.3,171.5,20.36,116,6.3,9.33,81,169.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Coon Point,KL0009,NA,212,8247,7,30,2012,1440,3.1,0.63,-1,2278.462393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Coon Point,KL0009,NA,212,8247,7,30,2012,1440,3.1,0.63,0,1769,24.08,123,11.7,9.87,161,141.9,271,148,228,6,16,2310,29100,121,0,NA
07/30/12,UKL @ Coon Point,KL0009,NA,212,8247,7,30,2012,1440,3.1,0.63,1,56.22,21.15,117,5.19,9.41,68,158.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Coon Point,KL0009,NA,212,8247,7,30,2012,1440,3.1,0.63,2,7.05,20.57,115,4.41,9.49,57,162.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Coon Point,KL0009,NA,212,8247,7,30,2012,1440,3.1,0.63,2.8,1.86,20.52,114,5.44,9.48,70,162.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,-1,1998.207197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,0,1738,24.25,124,10.6,9.92,147,132.4,291,142,240,8,23,2950,29500,194,0,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,1,3.58,21.46,116,3.69,9.49,48,146.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,2,0.13,21.42,116,2.92,9.44,38,149.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,3,0.02,21.41,116,2.98,9.45,39,150.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,4,0,21.41,115,2.81,9.44,37,151.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,5,NA,21.41,116,2.8,9.44,37,150.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Eagle Ridge,KL0006,NA,212,8247,7,30,2012,1223,6.1,0.39,6,NA,21.4,116,2.78,9.44,36,148.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake,KL0005,NA,212,8247,7,30,2012,1144,2.67,0.57,-1,2459.331935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake,KL0005,NA,212,8247,7,30,2012,1144,2.67,0.57,0,2039,23.18,119,8.33,9.75,113,136.8,287,139,23,1,4,2630,29000,230,0,NA
07/30/12,UKL @ Middle Lake,KL0005,NA,212,8247,7,30,2012,1144,2.67,0.57,1,18.1,20.35,117,6.69,9.68,86,150.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake,KL0005,NA,212,8247,7,30,2012,1144,2.67,0.57,2,0.74,20.25,117,6.13,9.67,79,154.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake,KL0005,NA,212,8247,7,30,2012,1144,2.67,0.57,2.4,0.32,20.24,116,6.05,9.67,78,155.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake North,KL0008,NA,212,8247,7,30,2012,1350,2.85,0.68,-1,2424.14571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake North,KL0008,NA,212,8247,7,30,2012,1350,2.85,0.68,0,1817,24.2,122,11.36,9.84,157,141.7,220,137,43,4,17,1660,28900,93,0,NA
07/30/12,UKL @ Middle Lake North,KL0008,NA,212,8247,7,30,2012,1350,2.85,0.68,1,182.3,20.47,116,6.73,9.56,87,157.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake North,KL0008,NA,212,8247,7,30,2012,1350,2.85,0.68,2,21.2,20.32,115,6.08,9.53,78,161.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Middle Lake North,KL0008,NA,212,8247,7,30,2012,1350,2.85,0.68,2.5,7.12,20.3,115,5.94,9.52,76,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ North Buck Island,KL0003,NA,212,8247,7,30,2012,1024,1.77,0.89,-1,2545.754242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ North Buck Island,KL0003,NA,212,8247,7,30,2012,1024,1.77,0.89,0,1995,20.77,118,8.31,9.69,108,141.1,246,147,27,1,11,1830,28400,86,0,NA
07/30/12,UKL @ North Buck Island,KL0003,NA,212,8247,7,30,2012,1024,1.77,0.89,1,118.8,20.04,118,7.98,9.7,102,146.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ North Buck Island,KL0003,NA,212,8247,7,30,2012,1024,1.77,0.89,1.4,48.24,19.99,118,7.67,9.68,98,148.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Pelican Marina,KL0002,NA,212,8247,7,30,2012,928,1.85,0.41,-1,2455.628122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Pelican Marina,KL0002,NA,212,8247,7,30,2012,928,1.85,0.41,0,1332,21.18,127,8.89,10.13,116,130.8,314,143,15,1,8,2930,30200,274,0,NA
07/30/12,UKL @ Pelican Marina,KL0002,NA,212,8247,7,30,2012,928,1.85,0.41,1,10.35,21.06,125,8.37,10.1,109,129.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Pelican Marina,KL0002,NA,212,8247,7,30,2012,928,1.85,0.41,1.5,1.18,20.96,124,7.92,10.05,103,130.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Shoal Water Bay,KL0007,NA,212,8247,7,30,2012,1318,2.2,0.39,-1,2140.804004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Shoal Water Bay,KL0007,NA,212,8247,7,30,2012,1318,2.2,0.39,0,1883,24.29,120,9,9.68,125,139.4,306,130,77,5,20,3090,27900,245,0,NA
07/30/12,UKL @ Shoal Water Bay,KL0007,NA,212,8247,7,30,2012,1318,2.2,0.39,1,16.21,21.42,118,6.03,9.5,79,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Shoal Water Bay,KL0007,NA,212,8247,7,30,2012,1318,2.2,0.39,2,1.66,20.65,117,4.62,9.37,60,160.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Wocus Bay,KL0004,NA,212,8247,7,30,2012,1059,1.55,0.22,-1,2261.177931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Wocus Bay,KL0004,NA,212,8247,7,30,2012,1059,1.55,0.22,0,675.4,23.31,130,12.64,10.18,172,128,550,145,136,3,12,6830,34400,783,0,NA
07/30/12,UKL @ Wocus Bay,KL0004,NA,212,8247,7,30,2012,1059,1.55,0.22,1,0.01,20.94,113,1.88,9.45,24,133.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/30/12,UKL @ Wocus Bay,KL0004,NA,212,8247,7,30,2012,1059,1.55,0.22,1.2,0,20.94,113,1.74,9.43,23,119.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,Agency Lake North,KL0011,NA,226,8261,8,13,2012,1502,1.76,1.76,-1,1699.432936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,Agency Lake North,KL0011,NA,226,8261,8,13,2012,1502,1.76,1.76,0,1092.4,24.51,128,5.37,7.64,75,180.8,138,96,20,1,60,644,32900,5,1,NA
08/13/12,Agency Lake North,KL0011,NA,226,8261,8,13,2012,1502,1.76,1.76,1,306.5,22.95,125,5.98,7.59,81,188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,Agency Lake North,KL0011,NA,226,8261,8,13,2012,1502,1.76,1.76,1.3,223.4,22.68,125,5.54,7.47,74,195.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,Agency Lake South,KL0010,NA,226,8261,8,13,2012,1436,1.21,1.21,-1,2082.777598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,Agency Lake South,KL0010,NA,226,8261,8,13,2012,1436,1.21,1.21,0,1352,24.4,128,7.48,8.87,104,161.2,231,166,84,3,47,1210,35900,16,1,NA
08/13/12,Agency Lake South,KL0010,NA,226,8261,8,13,2012,1436,1.21,1.21,0.8,326.5,21.95,127,6.66,8.72,88,167.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Coon Point,KL0009,NA,226,8261,8,13,2012,1358,2.95,0.98,-1,2336.488799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Coon Point,KL0009,NA,226,8261,8,13,2012,1358,2.95,0.98,0,1666,25.32,120,9.41,9.32,133,152,287,137,315,6,20,2750,37500,66,1,NA
08/13/12,UKL @ Coon Point,KL0009,NA,226,8261,8,13,2012,1358,2.95,0.98,1,85.91,22.85,118,8.32,9.27,112,155.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Coon Point,KL0009,NA,226,8261,8,13,2012,1358,2.95,0.98,2,12.53,21.99,120,3.07,8.83,41,168.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Coon Point,KL0009,NA,226,8261,8,13,2012,1358,2.95,0.98,2.5,8.42,21.75,121,1.45,8.7,19,171.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,-1,1921.044423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,0,1287,23,118,7.34,9.2,99,152.5,232,147,548,8,31,1990,38100,22,3,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,1,54.5,22.11,120,2.89,8.85,38,160.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,2,12.51,21.88,120,1.95,8.82,26,161.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,3,3.11,21.82,120,1.73,8.81,23,160.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,4,0.59,21.8,120,1.6,8.81,21,159.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,5,0.17,21.78,120,1.48,8.8,20,158.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Eagle Ridge,KL0006,NA,226,8261,8,13,2012,1206,6.4,0.75,5.9,0.06,21.77,120,1.26,8.78,17,153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Middle Lake,KL0005,NA,226,8261,8,13,2012,1131,2.47,0.7,-1,2007.46673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Middle Lake,KL0005,NA,226,8261,8,13,2012,1131,2.47,0.7,0,1312,21.8,116,9.75,9.53,129,147.2,260,129,60,1,17,2120,35400,112,0,NA
08/13/12,UKL @ Middle Lake,KL0005,NA,226,8261,8,13,2012,1131,2.47,0.7,1,67.2,21.34,115,8.48,9.44,111,151.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Middle Lake,KL0005,NA,226,8261,8,13,2012,1131,2.47,0.7,2,5.13,21.24,115,7.67,9.34,100,155.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Middle Lake North,KL0008,NA,226,8261,8,13,2012,1326,2.65,0.3,-1,2046.356768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Middle Lake North,KL0008,NA,226,8261,8,13,2012,1326,2.65,0.3,0,13.68,23.1,126,16.77,9.9,227,135.8,291,146,55,1,10,2050,37200,138,0,NA
08/13/12,UKL @ Middle Lake North,KL0008,NA,226,8261,8,13,2012,1326,2.65,0.3,1,13.75,22.43,117,8.14,9.26,109,150.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Middle Lake North,KL0008,NA,226,8261,8,13,2012,1326,2.65,0.3,2,2.1,22.34,117,7,9.2,93,156.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Middle Lake North,KL0008,NA,226,8261,8,13,2012,1326,2.65,0.3,2.2,1.44,22.34,117,6.92,9.18,92,159.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ North Buck Island,KL0003,NA,226,8261,8,13,2012,1025,1.5,0.61,-1,2072.28346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ North Buck Island,KL0003,NA,226,8261,8,13,2012,1025,1.5,0.61,0,1388,21.74,117,9.64,9.62,127,142.1,265,121,19,1,9,2780,35300,176,0,NA
08/13/12,UKL @ North Buck Island,KL0003,NA,226,8261,8,13,2012,1025,1.5,0.61,1,23.92,21.7,117,9.52,9.62,126,142.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ North Buck Island,KL0003,NA,226,8261,8,13,2012,1025,1.5,0.61,1.2,15.2,21.69,117,9.43,9.61,124,142.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Pelican Marina,KL0002,NA,226,8261,8,13,2012,940,1.67,0.64,-1,1726.594233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Pelican Marina,KL0002,NA,226,8261,8,13,2012,940,1.67,0.64,0,1221.5,22.32,113,9.95,9.58,133,142.6,214,81,12,1,8,2220,39000,122,0,NA
08/13/12,UKL @ Pelican Marina,KL0002,NA,226,8261,8,13,2012,940,1.67,0.64,1,31.04,22.28,113,9.71,9.58,129,139.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Pelican Marina,KL0002,NA,226,8261,8,13,2012,940,1.67,0.64,1.1,2.87,22.25,113,9.58,9.56,128,139.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Shoal Water Bay,KL0007,NA,226,8261,8,13,2012,1254,1.98,0.38,-1,1967.342088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Shoal Water Bay,KL0007,NA,226,8261,8,13,2012,1254,1.98,0.38,0,1422,25.56,124,12.26,9.7,174,140.6,243,141,130,2,15,1970,35800,64,0,NA
08/13/12,UKL @ Shoal Water Bay,KL0007,NA,226,8261,8,13,2012,1254,1.98,0.38,1,21.99,23.27,118,7.61,9.26,103,153.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Shoal Water Bay,KL0007,NA,226,8261,8,13,2012,1254,1.98,0.38,1.4,16.09,22.42,122,2.94,8.99,39,164.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Wocus Bay,KL0004,NA,226,8261,8,13,2012,1100,1.35,0.36,-1,2065.493136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/13/12,UKL @ Wocus Bay,KL0004,NA,226,8261,8,13,2012,1100,1.35,0.36,0,1144,22.63,119,4.93,9.18,66,152.9,306,66,454,1,11,4440,40300,430,1,NA
08/13/12,UKL @ Wocus Bay,KL0004,NA,226,8261,8,13,2012,1100,1.35,0.36,1,2.04,22.43,119,3.86,9.11,52,131.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,Agency Lake North,KL0011,NA,240,8275,8,27,2012,1557,1.6,1.6,-1,2239.572355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,Agency Lake North,KL0011,NA,240,8275,8,27,2012,1557,1.6,1.6,0,1345.8,20.11,124,7.94,8.19,101,140.2,120,89,9,1,9,3130,29700,5,1,NA
08/27/12,Agency Lake North,KL0011,NA,240,8275,8,27,2012,1557,1.6,1.6,1,329.2,19.72,123,8.9,8.49,113,140.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,Agency Lake North,KL0011,NA,240,8275,8,27,2012,1557,1.6,1.6,1.4,177.1,19.5,122,9.09,8.53,115,139.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,Agency Lake South,KL0010,NA,240,8275,8,27,2012,1527,1.05,1.05,-1,2508.098808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,Agency Lake South,KL0010,NA,240,8275,8,27,2012,1527,1.05,1.05,0,1518,20.55,132,10.19,9.14,131,117,159,59,16,1,22,1150,36300,47,0,NA
08/27/12,Agency Lake South,KL0010,NA,240,8275,8,27,2012,1527,1.05,1.05,1,181.3,20.49,132,10.03,9.12,129,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Coon Point,KL0009,NA,240,8275,8,27,2012,1439,2.7,1.16,-1,2433.405243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Coon Point,KL0009,NA,240,8275,8,27,2012,1439,2.7,1.16,0,1695,21.22,129,7.4,8.82,97,39.9,171,80,677,11,69,2030,43000,5,0,NA
08/27/12,UKL @ Coon Point,KL0009,NA,240,8275,8,27,2012,1439,2.7,1.16,1,220.1,21.11,129,6.97,8.79,91,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Coon Point,KL0009,NA,240,8275,8,27,2012,1439,2.7,1.16,2,32.8,19.72,132,1.62,7.7,21,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Coon Point,KL0009,NA,240,8275,8,27,2012,1439,2.7,1.16,2.4,18.59,19.71,132,1.53,7.69,19,48.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,-1,2292.043041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,0,1578,20.51,134,1.86,7.97,24,143.1,211,121,969,8,45,2170,43100,14,4,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,1,334.5,20.51,134,1.8,7.97,23,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,2,84.42,20.51,134,1.75,7.97,23,142.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,3,22.03,20.51,134,1.73,7.96,22,142.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,4,5.51,20.51,133,1.58,7.96,20,141.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,5,1.54,20.45,134,1.47,7.93,19,141.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Eagle Ridge,KL0006,NA,240,8275,8,27,2012,1247,5.6,1.26,5.3,0.62,20.47,134,1.23,7.9,16,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Middle Lake,KL0005,NA,240,8275,8,27,2012,1209,2.3,1.13,-1,2132.161773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Middle Lake,KL0005,NA,240,8275,8,27,2012,1209,2.3,1.13,0,1517,19.56,122,9.14,9.36,116,120.5,178,88,53,2,61,1490,41400,45,0,NA
08/27/12,UKL @ Middle Lake,KL0005,NA,240,8275,8,27,2012,1209,2.3,1.13,1,184.5,19.58,122,9.15,9.36,116,124.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Middle Lake,KL0005,NA,240,8275,8,27,2012,1209,2.3,1.13,2,22.1,19.25,122,8.22,9.32,103,128.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Middle Lake North,KL0008,NA,240,8275,8,27,2012,1411,2.5,0.54,-1,2321.056244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/27/12,UKL @ Middle Lake North,KL0008,NA,240,8275,8,27,2012,1411,2.5,0.54,0,1695,21.01,124,12.9,9.45,168,129.3,533,95,97,6,38,2260,43700,151,0,NA
08/27/12,UKL @ Middle Lake North,KL0008,NA,240,8275,8,27,2012,1411,2.5,0.54,1,62.52,20.2,124,8.67,9.29,111,139.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
