DATE,Site Name,Site #,Duplicate site? (Y/N),JD,CJD,MO,DAY,YR,TIME,Q (cfs),Staff gage (ft),TEMP (?C),COND (microS/cm),DO (mg/L),PH,PSAT (%),TP (microg/L),PO4 (microg/L),NH4 (microg/L),NO2 (microg/L),NO3+NO2 (microg/L),TN (microg/L),SiO2 (microg/L),TSS (mg/L),Turbidity (NTU),Notes
07/08/03,Sprague R @ Kirchers Bridge,WR1000,NA,189,919,7,8,2003,NA,NA,NA,NA,NA,NA,NA,NA,51,34.5,11.5,NA,7.5,215,NA,NA,NA,NA
07/21/03,Sprague R @ Kirchers Bridge,WR1000,NA,202,932,7,21,2003,NA,NA,NA,NA,NA,NA,NA,NA,63,34,5,NA,5,348,NA,NA,NA,NA
08/06/03,Sprague R @ Kirchers Bridge,WR1000,NA,218,948,8,6,2003,NA,NA,NA,NA,NA,NA,NA,NA,70,52,17,NA,5,438,NA,NA,NA,NA
09/16/03,Sprague R @ Kirchers Bridge,WR1000,NA,259,989,9,16,2003,NA,NA,NA,NA,NA,NA,NA,NA,50,37,5,NA,5,266,NA,NA,NA,NA
09/29/03,Sprague R @ Kirchers Bridge,WR1000,NA,272,1002,9,29,2003,NA,NA,NA,NA,NA,NA,NA,NA,45,33,12,NA,11,133,NA,NA,NA,NA
10/27/03,Sprague R @ Kirchers Bridge,WR1000,NA,300,1030,10,27,2003,NA,NA,NA,NA,NA,NA,NA,NA,37.5,27.5,18.5,NA,7.5,126,NA,NA,NA,NA
11/19/03,Sprague R @ Kirchers Bridge,WR1000,NA,323,1053,11,19,2003,NA,NA,NA,NA,NA,NA,NA,NA,42,31,12,NA,5,131,NA,NA,NA,NA
12/04/03,Sprague R @ Kirchers Bridge,WR1000,NA,338,1068,12,4,2003,NA,NA,NA,NA,NA,NA,NA,NA,49,35.5,5,NA,5,207,NA,NA,NA,NA
01/13/04,Sprague R @ Kirchers Bridge,WR1000,NA,13,1108,1,13,2004,NA,NA,NA,NA,NA,NA,NA,NA,60,37,16,NA,23,237,NA,NA,NA,NA
02/04/04,Sprague R @ Kirchers Bridge,WR1000,NA,35,1130,2,4,2004,NA,NA,NA,NA,NA,NA,NA,NA,73,42.5,32,NA,14.5,323,NA,NA,NA,NA
02/24/04,Sprague R @ Kirchers Bridge,WR1000,NA,55,1150,2,24,2004,NA,NA,NA,NA,NA,NA,NA,NA,121,61,42,NA,110,643,NA,NA,NA,NA
03/09/04,Sprague R @ Kirchers Bridge,WR1000,NA,69,1164,3,9,2004,NA,NA,NA,NA,NA,NA,NA,NA,80,48.5,50,NA,28,402,NA,NA,NA,NA
04/05/04,Sprague R @ Kirchers Bridge,WR1000,NA,96,1191,4,5,2004,NA,NA,NA,NA,NA,NA,NA,NA,72,34,31,NA,20,402,NA,NA,NA,NA
04/21/04,Sprague R @ Kirchers Bridge,WR1000,NA,112,1207,4,21,2004,NA,NA,NA,NA,NA,NA,NA,NA,90,61,11,NA,12,333,NA,NA,NA,NA
05/05/04,Sprague R @ Kirchers Bridge,WR1000,NA,126,1221,5,5,2004,NA,NA,NA,NA,NA,NA,NA,NA,65,38,21,NA,16,336,NA,NA,NA,NA
05/19/04,Sprague R @ Kirchers Bridge,WR1000,NA,140,1235,5,19,2004,NA,NA,NA,NA,NA,NA,NA,NA,49,36,5,NA,5,381,NA,NA,NA,NA
06/02/04,Sprague R @ Kirchers Bridge,WR1000,NA,154,1249,6,2,2004,NA,NA,NA,NA,NA,NA,NA,NA,46,34,15,NA,11,324,NA,NA,NA,NA
06/16/04,Sprague R @ Kirchers Bridge,WR1000,NA,168,1263,6,16,2004,NA,NA,NA,NA,NA,NA,NA,NA,49,34,5,NA,5,340.5,NA,NA,NA,NA
06/28/04,Sprague R @ Kirchers Bridge,WR1000,NA,180,1275,6,28,2004,NA,NA,NA,NA,NA,NA,NA,NA,58,41,21,NA,5,312,NA,NA,NA,NA
07/28/04,Sprague R @ Kirchers Bridge,WR1000,NA,210,1305,7,28,2004,NA,NA,NA,NA,NA,NA,NA,NA,49,29,5,NA,5,353,NA,NA,NA,NA
08/10/04,Sprague R @ Kirchers Bridge,WR1000,NA,223,1318,8,10,2004,NA,NA,NA,NA,NA,NA,NA,NA,73,47,14.5,NA,5,546.5,NA,NA,NA,NA
08/23/04,Sprague R @ Kirchers Bridge,WR1000,NA,236,1331,8,23,2004,NA,NA,NA,NA,NA,NA,NA,NA,61,45,20,NA,12,365,NA,NA,NA,NA
09/08/04,Sprague R @ Kirchers Bridge,WR1000,NA,252,1347,9,8,2004,NA,NA,NA,NA,NA,NA,NA,NA,46,32,13,NA,11,319,NA,NA,NA,NA
09/21/04,Sprague R @ Kirchers Bridge,WR1000,NA,265,1360,9,21,2004,NA,NA,NA,NA,NA,NA,NA,NA,32,20,5,NA,5,315,NA,NA,NA,NA
10/07/04,Sprague R @ Kirchers Bridge,WR1000,NA,281,1376,10,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,34,22,5,NA,17,292,NA,NA,NA,NA
10/19/04,Sprague R @ Kirchers Bridge,WR1000,NA,293,1388,10,19,2004,NA,NA,NA,NA,NA,NA,NA,NA,41,26,5,NA,25,240,NA,NA,NA,NA
11/02/04,Sprague R @ Kirchers Bridge,WR1000,NA,307,1402,11,2,2004,NA,NA,NA,NA,NA,NA,NA,NA,42.5,33.5,12.5,NA,17.5,238,NA,NA,NA,NA
11/17/04,Sprague R @ Kirchers Bridge,WR1000,NA,322,1417,11,17,2004,NA,NA,NA,NA,NA,NA,NA,NA,44,30.5,11,NA,10,176.5,NA,NA,NA,NA
12/01/04,Sprague R @ Kirchers Bridge,WR1000,NA,336,1431,12,1,2004,NA,NA,NA,NA,NA,NA,NA,NA,49,35,20,NA,27,145,NA,NA,NA,NA
12/14/04,Sprague R @ Kirchers Bridge,WR1000,NA,349,1444,12,14,2004,NA,NA,NA,NA,NA,NA,NA,NA,169,101,73,NA,108,719,NA,NA,NA,NA
12/29/04,Sprague R @ Kirchers Bridge,WR1000,NA,364,1459,12,29,2004,NA,NA,NA,NA,NA,NA,NA,NA,63.5,45,16.5,NA,43.5,172,NA,NA,NA,NA
01/13/05,Sprague R @ Kirchers Bridge,WR1000,NA,13,1473,1,13,2005,915,NA,NA,0.2,105.8,12.5,7.5,97.2,60,0,26,NA,31,146,NA,NA,NA,NA
01/25/05,Sprague R @ Kirchers Bridge,WR1000,NA,25,1485,1,25,2005,900,NA,NA,1.6,104.1,11.5,7.89,95.8,59,38,5,NA,11,138,NA,NA,NA,NA
02/09/05,Sprague R @ Kirchers Bridge,WR1000,NA,40,1500,2,9,2005,949,NA,NA,0.9,107.1,12.4,7.85,101.1,49,39,5,NA,5,202,NA,NA,NA,NA
02/23/05,Sprague R @ Kirchers Bridge,WR1000,NA,54,1514,2,23,2005,930,NA,NA,5.6,116.9,10.4,7.54,95.4,97,62,27,NA,16,299,NA,NA,NA,NA
03/08/05,Sprague R @ Kirchers Bridge,WR1000,NA,67,1527,3,8,2005,840,NA,NA,8.1,94,9.7,7.49,94.2,87,43,18,NA,13,484,NA,NA,NA,NA
03/16/05,Sprague R @ Kirchers Bridge,WR1000,NA,75,1535,3,16,2005,1100,NA,NA,8.3,89,9.6,7.35,95.6,79,46,11,NA,18,306,NA,NA,NA,NA
04/05/05,Sprague R @ Kirchers Bridge,WR1000,NA,95,1555,4,5,2005,908,NA,NA,7.3,93.3,9.5,7.37,91.6,67,42,32,NA,12,267,NA,NA,NA,NA
04/21/05,Sprague R @ Kirchers Bridge,WR1000,NA,111,1571,4,21,2005,1025,NA,NA,8.4,54.7,9.7,8.16,95.1,57,35,20,NA,10,288,NA,NA,NA,NA
05/04/05,Sprague R @ Kirchers Bridge,WR1000,NA,124,1584,5,4,2005,917,NA,NA,13.7,78.7,8,7.6,90.5,84,33,26,NA,19,483,NA,NA,NA,NA
05/19/05,Sprague R @ Kirchers Bridge,WR1000,NA,139,1599,5,19,2005,930,NA,NA,11,83.3,8.6,7.38,91.7,111,50,50,NA,10,609,NA,NA,NA,NA
06/02/05,Sprague R @ Kirchers Bridge,WR1000,NA,153,1613,6,2,2005,900,NA,NA,15.1,86.4,8,7.62,93.1,96,56,27,NA,16,495,NA,NA,NA,NA
06/16/05,Sprague R @ Kirchers Bridge,WR1000,NA,167,1627,6,16,2005,930,NA,NA,17.5,96.4,7.5,7.69,92.1,88,48,10,NA,13,387,NA,NA,NA,NA
06/28/05,Sprague R @ Kirchers Bridge,WR1000,NA,179,1639,6,28,2005,917,NA,NA,18.1,108.6,7.7,7.86,94.9,79,49,10,NA,11,325,NA,NA,NA,NA
07/13/05,Sprague R @ Kirchers Bridge,WR1000,NA,194,1654,7,13,2005,854,NA,NA,21.3,115.5,7,8.72,NA,75,53,10,NA,10,307,NA,NA,NA,NA
07/28/05,Sprague R @ Kirchers Bridge,WR1000,NA,209,1669,7,28,2005,900,NA,NA,22.1,123.5,7,8.89,93.3,70,53,10,NA,10,353,NA,NA,NA,NA
08/10/05,Sprague R @ Kirchers Bridge,WR1000,NA,222,1682,8,10,2005,920,NA,NA,22,123.1,7.2,9.04,94.1,106,56,10,NA,10,395,NA,NA,NA,NA
08/24/05,Sprague R @ Kirchers Bridge,WR1000,NA,236,1696,8,24,2005,910,NA,NA,19.1,119.7,7.4,8.95,92.3,72,50,21,NA,13,375,NA,NA,NA,NA
09/08/05,Sprague R @ Kirchers Bridge,WR1000,NA,251,1711,9,8,2005,930,NA,NA,16.7,125.4,7.8,8.43,93.9,56,38,14,NA,10,347,NA,NA,NA,NA
09/22/05,Sprague R @ Kirchers Bridge,WR1000,NA,265,1725,9,22,2005,930,NA,NA,13,127.9,8.6,7.63,93.9,46,34,11,NA,18,329,NA,NA,NA,NA
10/20/05,Sprague R @ Kirchers Bridge,WR1000,NA,293,1753,10,20,2005,927,NA,NA,9.2,107.7,9.3,7.3,93.4,49,32,10,NA,10,170,NA,NA,NA,NA
11/02/05,Sprague R @ Kirchers Bridge,WR1000,NA,306,1766,11,2,2005,852,NA,NA,7,87.4,9.8,7.54,96.4,48,29,10,NA,10,116,NA,NA,NA,NA
11/09/05,Sprague R @ Kirchers Bridge,WR1000,NA,313,1773,11,9,2005,930,NA,NA,3.7,120,10.7,7.88,94.2,97,14,718,NA,168,2730,NA,NA,NA,NA
11/15/05,Sprague R @ Kirchers Bridge,WR1000,NA,319,1779,11,15,2005,948,NA,NA,5.8,104.4,10.1,7.73,92.3,83,55,33,NA,15,459,NA,NA,NA,NA
11/30/05,Sprague R @ Kirchers Bridge,WR1000,NA,334,1794,11,30,2005,936,NA,NA,-0.3,115.7,11.8,7.44,92.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/07/05,Sprague R @ Kirchers Bridge,WR1000,NA,341,1801,12,7,2005,920,NA,NA,-0.3,107.1,11.2,7.5,88.6,112,68,44,NA,59,486,NA,NA,NA,NA
12/13/05,Sprague R @ Kirchers Bridge,WR1000,NA,347,1807,12,13,2005,928,NA,NA,-0.2,114.9,11.9,7.35,93.9,65,45,20,NA,50,303,NA,NA,NA,NA
12/21/05,Sprague R @ Kirchers Bridge,WR1000,NA,355,1815,12,21,2005,908,NA,NA,-0.2,106.4,12.4,7.49,98.3,67,43,55,NA,65,299,NA,NA,NA,NA
01/11/06,Sprague R @ Kirchers Bridge,WR1000,NA,11,1836,1,11,2006,915,NA,NA,2.1,91.4,10.6,7.73,90.4,93,47,41,NA,59,149,NA,NA,NA,NA
01/24/06,Sprague R @ Kirchers Bridge,WR1000,NA,24,1849,1,24,2006,950,NA,NA,0.2,102.3,11.9,7.59,94.1,76,44,24,NA,46,461,NA,NA,NA,NA
02/09/06,Sprague R @ Kirchers Bridge,WR1000,NA,40,1865,2,9,2006,900,NA,NA,1.5,111.8,11.6,7.02,94.5,83,56,27,NA,39,474,NA,NA,NA,NA
02/22/06,Sprague R @ Kirchers Bridge,WR1000,NA,53,1878,2,22,2006,915,NA,NA,1.6,118.6,11.3,7.22,93.4,82,49,23,NA,48,312,NA,NA,NA,NA
03/07/06,Sprague R @ Kirchers Bridge,WR1000,NA,66,1891,3,7,2006,915,NA,NA,2.9,106.5,10.8,7.54,93.9,98,47,54,NA,47,454,NA,NA,NA,NA
03/21/06,Sprague R @ Kirchers Bridge,WR1000,NA,80,1905,3,21,2006,930,NA,NA,4.5,119.1,10.8,7.7,98.8,78,49,30,NA,19,340,NA,NA,NA,NA
04/04/06,Sprague R @ Kirchers Bridge,WR1000,NA,94,1919,4,4,2006,925,NA,NA,5.3,90.8,10.5,7.53,97.5,84,37,25,NA,17,453,NA,NA,NA,NA
04/19/06,Sprague R @ Kirchers Bridge,WR1000,NA,109,1934,4,19,2006,855,NA,NA,7.6,72.6,9.6,7.37,93.7,87,39,31,NA,12,379,NA,NA,NA,NA
05/01/06,Sprague R @ Kirchers Bridge,WR1000,NA,121,1946,5,1,2006,945,NA,NA,14.8,73.1,7.8,7.28,89.1,105,65,21,NA,10,418,NA,NA,NA,NA
05/15/06,Sprague R @ Kirchers Bridge,WR1000,NA,135,1960,5,15,2006,930,NA,NA,18,70.8,7.3,7.27,89.5,100,64,14,NA,5,401,NA,NA,NA,NA
05/30/06,Sprague R @ Kirchers Bridge,WR1000,NA,150,1975,5,30,2006,955,NA,NA,12,75,9.2,7.47,98.7,71,39,22,NA,5,335,NA,NA,NA,NA
06/13/06,Sprague R @ Kirchers Bridge,WR1000,NA,164,1989,6,13,2006,915,NA,NA,18.5,83.9,7.6,7.59,95.3,82,48,19,NA,5,383,NA,NA,NA,NA
06/26/06,Sprague R @ Kirchers Bridge,WR1000,NA,177,2002,6,26,2006,935,NA,NA,21.8,99.6,6.9,7.72,91.8,67,45,12,NA,11,331,NA,NA,NA,NA
07/11/06,Sprague R @ Kirchers Bridge,WR1000,NA,192,2017,7,11,2006,945,NA,NA,21.7,110.2,7.1,8.14,94.2,52,36,5,NA,5,245,NA,NA,NA,NA
07/24/06,Sprague R @ Kirchers Bridge,WR1000,NA,205,2030,7,24,2006,930,NA,NA,23.6,116.4,6.6,8.09,91.4,28,18,10,NA,5,280,NA,NA,NA,NA
08/08/06,Sprague R @ Kirchers Bridge,WR1000,NA,220,2045,8,8,2006,945,NA,NA,18.9,117,7.2,7.99,89.3,31,18,5,NA,5,272,NA,NA,NA,NA
08/22/06,Sprague R @ Kirchers Bridge,WR1000,NA,234,2059,8,22,2006,935,NA,NA,18.3,119.7,7.7,8.32,95.7,32,19,5,NA,5,297,NA,NA,NA,NA
09/18/06,Sprague R @ Kirchers Bridge,WR1000,NA,261,2086,9,18,2006,1000,NA,NA,12.4,119.5,8.9,7.7,96.8,40,18,5,NA,5,307,NA,NA,NA,NA
10/04/06,Sprague R @ Kirchers Bridge,WR1000,NA,277,2102,10,4,2006,915,NA,NA,10.9,119.3,8.1,7.59,85.8,45,23,5,NA,10,252,NA,NA,NA,NA
10/16/06,Sprague R @ Kirchers Bridge,WR1000,NA,289,2114,10,16,2006,1000,NA,NA,8.7,106.5,9.3,7.27,93.9,45,28,12,NA,5,197,NA,NA,NA,NA
10/30/06,Sprague R @ Kirchers Bridge,WR1000,NA,303,2128,10,30,2006,1015,NA,NA,4.5,98,10.3,6.06,92.3,51,33,14,NA,5,175,NA,NA,NA,NA
11/16/06,Sprague R @ Kirchers Bridge,WR1000,NA,320,2145,11,16,2006,900,NA,NA,3.4,93.8,9.8,7.68,86.1,57,39,5,NA,5,234,NA,NA,NA,NA
11/28/06,Sprague R @ Kirchers Bridge,WR1000,NA,332,2157,11,28,2006,920,NA,NA,0.4,100.4,11.8,7.52,95.8,52,38,13,NA,12,171,NA,NA,NA,NA
12/11/06,Sprague R @ Kirchers Bridge,WR1000,NA,345,2170,12,11,2006,940,NA,NA,1.7,95.4,11.4,7.45,94.8,51,36,14,NA,38,158,NA,NA,NA,NA
01/08/07,Sprague R @ Kirchers Bridge,WR1000,NA,8,2198,1,8,2007,930,NA,NA,1.5,104.1,11.7,7.52,95,95,64,27,NA,45,291,NA,NA,NA,NA
01/22/07,Sprague R @ Kirchers Bridge,WR1000,NA,22,2212,1,22,2007,955,NA,NA,-0.2,96.3,12.3,7.6,96.3,56,46,13,NA,61,171,NA,NA,NA,NA
02/05/07,Sprague R @ Kirchers Bridge,WR1000,NA,36,2226,2,5,2007,940,NA,NA,1.1,90.6,11.8,7.74,96.4,54,38,21,NA,17,126,NA,NA,NA,NA
02/20/07,Sprague R @ Kirchers Bridge,WR1000,NA,51,2241,2,20,2007,1000,NA,NA,4,73.4,10.5,7.94,94.8,85,37,54,NA,39,380,NA,NA,NA,NA
03/05/07,Sprague R @ Kirchers Bridge,WR1000,NA,64,2254,3,5,2007,952,NA,NA,6.2,111.7,9.7,7.66,90.8,66,40,29,NA,21,253,NA,NA,NA,NA
03/20/07,Sprague R @ Kirchers Bridge,WR1000,NA,79,2269,3,20,2007,905,NA,NA,9.6,77.5,9.1,7.41,93.4,77,33,33,NA,19,456,NA,NA,NA,NA
04/03/07,Sprague R @ Kirchers Bridge,WR1000,NA,93,2283,4,3,2007,925,NA,NA,8.9,78.9,9.2,7.39,92.4,66,33,22,NA,18,333,NA,NA,NA,NA
04/16/07,Sprague R @ Kirchers Bridge,WR1000,NA,106,2296,4,16,2007,930,NA,NA,8.7,72.1,9.2,9.38,91.8,61,31,16,NA,5,297,NA,NA,NA,NA
04/30/07,Sprague R @ Kirchers Bridge,WR1000,NA,120,2310,4,30,2007,940,NA,NA,15.4,79.7,7.9,8.17,91.9,64,33,5,NA,5,315,NA,NA,NA,NA
05/14/07,Sprague R @ Kirchers Bridge,WR1000,NA,141,2331,5,14,2007,915,NA,NA,15.8,76.3,8.2,8.16,NA,67,33,5,NA,5,297,NA,NA,NA,NA
05/29/07,Sprague R @ Kirchers Bridge,WR1000,NA,149,2339,5,29,2007,935,NA,NA,16.7,98.3,8.2,8.4,98.4,61,39,5,NA,5,277,NA,NA,NA,NA
06/12/07,Sprague R @ Kirchers Bridge,WR1000,NA,163,2353,6,12,2007,857,NA,NA,16.3,106.8,8.1,8.42,96.7,49,35,10,NA,5,303,NA,NA,NA,NA
06/25/07,Sprague R @ Kirchers Bridge,WR1000,NA,176,2366,6,25,2007,915,NA,NA,17,111.7,8.5,8.76,101.8,25,3,5,NA,5,307,NA,NA,NA,NA
07/09/07,Sprague R @ Kirchers Bridge,WR1000,NA,190,2380,7,9,2007,935,NA,NA,22.7,119.2,7.6,8.47,102.7,38,21,14,NA,5,322,NA,NA,NA,NA
07/23/07,Sprague R @ Kirchers Bridge,WR1000,NA,204,2394,7,23,2007,915,NA,NA,22,125.2,7.8,8.71,102.4,51,29,5,NA,5,369,NA,NA,NA,NA
08/06/07,Sprague R @ Kirchers Bridge,WR1000,NA,218,2408,8,6,2007,955,NA,NA,20.7,111.7,7.8,9.23,103.9,62,39,5,NA,5,50,NA,NA,NA,NA
08/21/07,Sprague R @ Kirchers Bridge,WR1000,NA,233,2423,8,21,2007,910,NA,NA,19,113.1,7.9,8.94,100.1,41,30,13,NA,5,263,NA,NA,NA,NA
09/05/07,Sprague R @ Kirchers Bridge,WR1000,NA,248,2438,9,5,2007,920,NA,NA,16.5,119.7,8.2,8.79,99.5,40,27,10,NA,5,303,NA,NA,NA,NA
09/17/07,Sprague R @ Kirchers Bridge,WR1000,NA,260,2450,9,17,2007,945,NA,NA,15,124.4,9.2,8.75,106.5,41,24,12,NA,5,360,NA,NA,NA,NA
10/02/07,Sprague R @ Kirchers Bridge,WR1000,NA,275,2465,10,2,2007,929,NA,NA,8.7,115.4,9.4,7.81,93.8,34,28,12,NA,5,271,NA,NA,NA,NA
10/15/07,Sprague R @ Kirchers Bridge,WR1000,NA,288,2478,10,15,2007,850,NA,NA,8.3,104.2,9.6,7.75,95.7,30,23,5,NA,5,162,NA,NA,NA,NA
10/31/07,Sprague R @ Kirchers Bridge,WR1000,NA,304,2494,10,31,2007,920,NA,NA,6.4,108.1,10.1,7.67,94.3,42,35,12,NA,5,185,NA,NA,NA,NA
11/15/07,Sprague R @ Kirchers Bridge,WR1000,NA,319,2509,11,15,2007,830,NA,NA,5,101.1,10.3,7.69,93.8,40,30,5,NA,5,50,NA,NA,NA,NA
11/26/07,Sprague R @ Kirchers Bridge,WR1000,NA,330,2520,11,26,2007,930,NA,NA,1.1,100.3,11.6,7.74,94.3,54,40,10,NA,5,146,NA,NA,NA,NA
12/11/07,Sprague R @ Kirchers Bridge,WR1000,NA,345,2535,12,11,2007,950,NA,NA,0.2,103.4,12.4,7.52,97.8,47,37,5,NA,5,137,NA,NA,NA,NA
01/22/08,Sprague R @ Kirchers Bridge,WR1000,NA,22,2577,1,22,2008,1000,NA,NA,-0.2,105.8,12.2,7.6,96.4,57,44,5,NA,37,147,NA,NA,NA,NA
02/19/08,Sprague R @ Kirchers Bridge,WR1000,NA,50,2605,2,19,2008,905,NA,NA,1.9,98.5,11.3,7.91,95.1,67,41,5,NA,28,187,NA,NA,NA,NA
03/03/08,Sprague R @ Kirchers Bridge,WR1000,NA,63,2618,3,3,2008,919,NA,NA,4.6,104.9,11,7.57,98.1,96,51,15,NA,44,355,NA,NA,NA,NA
03/17/08,Sprague R @ Kirchers Bridge,WR1000,NA,77,2632,3,17,2008,930,NA,NA,3.3,94.9,11.1,7.27,99.6,155,84,30,NA,43,758,NA,NA,NA,NA
03/31/08,Sprague R @ Kirchers Bridge,WR1000,NA,91,2646,3,31,2008,905,NA,NA,2.1,95.4,11.6,7.43,97.2,83,53,16,NA,30,452,NA,NA,NA,NA
04/14/08,Sprague R @ Kirchers Bridge,WR1000,NA,105,2660,4,14,2008,925,NA,NA,11.1,78.9,8.9,7.6,94.6,92,44,15,NA,18,471,NA,NA,NA,NA
04/28/08,Sprague R @ Kirchers Bridge,WR1000,NA,119,2674,4,28,2008,930,NA,NA,11.5,75.3,10,7.43,100,71,40,26,NA,15,403,NA,NA,NA,NA
05/12/08,Sprague R @ Kirchers Bridge,WR1000,NA,133,2688,5,12,2008,940,NA,NA,11.7,68.8,8.8,7.56,94.2,70,39,17,NA,4,421,NA,NA,NA,NA
05/28/08,Sprague R @ Kirchers Bridge,WR1000,NA,149,2704,5,28,2008,930,NA,NA,12.9,80.1,8.8,7.56,97.8,59,36,19,NA,4,400,NA,NA,NA,NA
06/10/08,Sprague R @ Kirchers Bridge,WR1000,NA,162,2717,6,10,2008,900,NA,NA,14.7,80.3,8.1,7.68,93,55,42,21,NA,4,345,NA,NA,NA,NA
06/23/08,Sprague R @ Kirchers Bridge,WR1000,NA,175,2730,6,23,2008,950,NA,NA,17.3,101,8,8.02,97.8,77,46,29,NA,4,353,NA,NA,NA,NA
07/07/08,Sprague R @ Kirchers Bridge,WR1000,NA,189,2744,7,7,2008,915,NA,NA,21.4,116.9,7.1,8.58,92.7,51,44,26,NA,11,277,NA,NA,NA,NA
07/21/08,Sprague R @ Kirchers Bridge,WR1000,NA,203,2758,7,21,2008,846,NA,NA,21.6,115.2,6.9,8.8,91.7,39,23,13,NA,4,309,NA,NA,NA,NA
08/04/08,Sprague R @ Kirchers Bridge,WR1000,NA,217,2772,8,4,2008,915,NA,NA,19.8,114,6.9,8.86,87.6,31,19,19,NA,13,321,NA,NA,NA,NA
08/18/08,Sprague R @ Kirchers Bridge,WR1000,NA,231,2786,8,18,2008,930,NA,NA,20.5,122.2,6.3,7.53,80.2,45,17,22,NA,4,346,NA,NA,NA,NA
09/03/08,Sprague R @ Kirchers Bridge,WR1000,NA,247,2802,9,3,2008,850,NA,NA,12.7,116.4,7.5,8.07,82.5,32,18,9,NA,4,279,NA,NA,NA,NA
09/15/08,Sprague R @ Kirchers Bridge,WR1000,NA,259,2814,9,15,2008,940,NA,NA,14.3,119.2,7.8,7.76,89.1,30,20,12,NA,4,251,NA,NA,NA,NA
09/29/08,Sprague R @ Kirchers Bridge,WR1000,NA,273,2828,9,29,2008,950,NA,NA,11.5,121.6,8.4,7.97,88.9,33,28,13,NA,4,252,NA,NA,NA,NA
10/14/08,Sprague R @ Kirchers Bridge,WR1000,NA,288,2843,10,14,2008,840,NA,NA,5.7,107.5,9.7,7.76,89.3,48,36,8,NA,4,167,30800,NA,NA,NA
11/12/08,Sprague R @ Kirchers Bridge,WR1000,NA,317,2872,11,12,2008,900,NA,NA,7.5,97,9.6,7.6,92.8,31,37,20,NA,4,195,29800,NA,NA,NA
11/24/08,Sprague R @ Kirchers Bridge,WR1000,NA,329,2884,11,24,2008,855,NA,NA,1.9,96.4,10.9,7.2,91.1,33,36,3,NA,4,114,32400,NA,NA,NA
12/08/08,Sprague R @ Kirchers Bridge,WR1000,NA,343,2898,12,8,2008,930,NA,NA,1,96.8,10.9,7.72,89.1,45,37,7,NA,4,103,32000,NA,NA,NA
01/05/09,Sprague R @ Kirchers Bridge,WR1000,NA,5,2925,1,5,2009,925,NA,NA,-0.2,109.6,11.6,7.48,93.2,61,48,8,NA,19,196,33000,NA,NA,NA
01/20/09,Sprague R @ Kirchers Bridge,WR1000,NA,20,2940,1,20,2009,945,NA,NA,-0.3,107.1,11.7,7.67,91.9,36,42,6,NA,4,127,32700,NA,NA,NA
02/02/09,Sprague R @ Kirchers Bridge,WR1000,NA,33,2953,2,2,2009,930,NA,NA,1,101.9,11.4,7.78,92,46,40,7,NA,8,159,32200,NA,NA,NA
02/17/09,Sprague R @ Kirchers Bridge,WR1000,NA,48,2968,2,17,2009,930,NA,NA,2,101.6,10.9,7.81,94,33,41,6,NA,4,121,32500,NA,NA,NA
02/25/09,Sprague R @ Kirchers Bridge,WR1000,NA,56,2976,2,25,2009,840,NA,NA,5.1,110.4,10,7.64,91.6,87,51,8,NA,4,286,30700,NA,NA,NA
03/02/09,Sprague R @ Kirchers Bridge,WR1000,NA,61,2981,3,2,2009,940,NA,NA,4.8,102.9,10.1,7.6,93.2,71,46,12,NA,11,302,29800,NA,NA,NA
03/16/09,Sprague R @ Kirchers Bridge,WR1000,NA,75,2995,3,16,2009,940,NA,NA,5.9,102.8,10.3,7.58,94.1,60,44,12,NA,15,267,29200,NA,NA,NA
03/31/09,Sprague R @ Kirchers Bridge,WR1000,NA,90,3010,3,31,2009,845,NA,NA,6.9,82.9,9.7,7.55,92.3,59,37,7,NA,4,324,28100,NA,NA,NA
04/14/09,Sprague R @ Kirchers Bridge,WR1000,NA,104,3024,4,14,2009,900,NA,NA,8.3,88.3,9,7.31,89.9,112,46,16,NA,22,537,29700,NA,NA,NA
04/28/09,Sprague R @ Kirchers Bridge,WR1000,NA,118,3038,4,28,2009,900,NA,NA,10.6,71.2,8.6,7.36,91,74,29,3,NA,4,329,28600,NA,NA,NA
05/12/09,Sprague R @ Kirchers Bridge,WR1000,NA,132,3052,5,12,2009,915,NA,NA,13.5,66,7.7,7.31,86.5,62,30,28,NA,8,469,24900,NA,NA,NA
05/27/09,Sprague R @ Kirchers Bridge,WR1000,NA,147,3067,5,27,2009,905,NA,NA,18.2,78.5,7.2,7.45,87.6,72,34,16,NA,4,372,29400,NA,NA,NA
06/08/09,Sprague R @ Kirchers Bridge,WR1000,NA,159,3079,6,8,2009,940,NA,NA,17.4,109.3,8.3,7.82,102.2,64,38,6,NA,4,463,29700,NA,NA,NA
06/22/09,Sprague R @ Kirchers Bridge,WR1000,NA,173,3093,6,22,2009,940,NA,NA,15.8,103.2,8,8.01,93.5,54,33,9,NA,4,304,30000,NA,NA,NA
07/06/09,Sprague R @ Kirchers Bridge,WR1000,NA,187,3107,7,6,2009,935,NA,NA,19,109.6,7.1,8.23,88.7,44,26,23,NA,4,302,29300,NA,NA,NA
07/20/09,Sprague R @ Kirchers Bridge,WR1000,NA,201,3121,7,20,2009,905,NA,NA,19.8,112.7,6.2,8.13,78.9,42,24,11,NA,4,310,24400,NA,NA,NA
